LIMIT_BAL,LIMIT_BAL_CAT,EDUCATION,MARRIAGE,AGE,AGE_CAT,SEX,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,AVG_PAYMENT,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
50000,low,university,married,25,young,female,0,0,0,-1,-1,-1,0,9587,6583,3243,1691,-1889,2720,1200,1000,1700,0,5679,1600,0
170000,moderate,graduateschool,single,27,young,female,-2,-2,-2,-2,-2,-2,-2,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0,0
180000,moderate,graduateschool,married,44,senior,male,0,0,0,0,0,0,0,18896,20166,16995,15324,6758,5730,2006,6995,282,0,200,0,1
20000,low,graduateschool,single,30,midage,male,-1,-1,3,2,0,0,0,323,24910,22469,21780,20363,20199,26703,0,0,1000,800,1000,0
50000,low,graduateschool,married,33,midage,female,2,2,2,2,2,2,2,40669,43102,44313,45286,44256,47549,3424,2200,2000,0,4000,2300,0
250000,high,university,single,31,midage,male,0,0,0,0,0,0,0,14451,15774,16780,16807,17158,17500,1504,1510,537,556,559,658,1
50000,low,university,married,36,midage,male,0,0,0,0,0,0,0,43900,42499,17494,18178,18541,18929,2268,1604,1288,651,674,734,1
210000,high,university,married,35,midage,male,0,0,0,0,0,0,0,128595,131627,136428,54058,55398,56698,4606,6815,1800,2000,2000,2000,1
20000,low,university,single,35,midage,male,0,0,0,0,0,0,0,17042,17544,15292,16509,12261,14550,1500,1500,1506,452,2500,691,1
90000,moderate,highschool,married,29,young,female,0,0,0,0,0,0,0,91116,89047,91595,88197,59822,55345,3500,4000,3002,1974,2000,5000,1
180000,moderate,university,married,41,senior,female,0,0,0,0,0,0,0,99925,102359,96462,96846,95549,94131,5024,4300,3500,4000,4000,3650,1
110000,moderate,university,single,59,senior,female,2,0,0,0,0,0,0,89595,126322,59115,57149,54180,51796,2437,3804,1857,1840,1832,1648,1
20000,low,highschool,married,26,young,male,2,3,2,3,2,0,2,10449,10135,11926,11448,10970,11636,0,2100,0,0,1000,1000,0
120000,moderate,university,single,23,young,female,0,0,0,0,0,0,0,100727,96551,69676,44879,43532,44467,4324,3234,1448,1400,1400,1400,0
60000,low,university,single,24,young,female,0,0,0,0,0,0,0,57925,58188,58411,58743,60042,57781,2100,3000,2500,2500,2300,5000,1
400000,high,graduateschool,single,39,senior,male,2,2,2,2,2,2,2,50747,49666,52727,51286,55077,55500,0,4500,0,4800,1600,0,1
240000,high,graduateschool,single,28,young,male,0,0,0,0,0,0,0,134245,137044,138197,140983,138214,141187,4967,4916,4982,5017,5272,5200,1
390000,high,graduateschool,single,32,midage,male,0,0,0,0,-1,-1,0,60425,49480,46201,38770,3914,6568,1781,2188,1000,8572,6568,11416,1
310000,high,university,single,26,young,male,-2,-2,-2,-2,-2,-2,-2,2154,359,256,2513,795,250,360,257,2537,798,251,2064,1
220000,high,graduateschool,married,44,senior,female,0,0,0,0,0,0,0,215191,215969,216849,214030,213678,190469,10000,10000,7000,6568,6000,5000,1
50000,low,university,married,32,midage,male,1,-2,-1,-1,-1,0,-1,-11545,-1935,7321,2850,6340,3110,10000,10000,7867,6340,3000,2218,1
70000,moderate,highschool,married,40,senior,male,0,0,0,0,0,-1,0,41986,31059,23283,11523,23516,1600,1455,1278,1000,235,1600,4316,1
50000,low,highschool,married,54,senior,male,0,0,0,0,0,0,0,38607,39681,40717,41682,42857,45581,2000,2000,1642,2000,3600,0,1
180000,moderate,graduateschool,married,36,midage,male,-1,0,0,0,0,0,0,170619,172057,177813,178907,139825,118621,6063,8431,6845,4465,4287,4060,1
230000,high,graduateschool,married,40,senior,male,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,low,university,single,23,young,male,1,2,0,0,0,0,0,17845,17261,18976,19804,19204,18210,0,2000,1600,0,1150,2000,1
500000,high,graduateschool,married,34,midage,male,1,-1,-1,2,-1,-1,0,0,198,198,198,115397,120250,198,0,0,115399,6211,2054,0
60000,low,university,single,31,midage,female,0,0,0,0,2,0,0,59643,61279,61017,30117,29526,29201,3200,2535,2331,0,1073,2134,1
170000,moderate,university,married,42,senior,male,0,0,0,0,0,0,0,131629,131374,129544,131937,132958,134525,5300,5100,5000,4700,5000,4800,1
100000,moderate,university,married,42,senior,female,0,0,0,0,0,0,0,63984,65917,67673,66292,67793,67182,3000,4000,3000,2500,3000,2500,1
50000,low,highschool,single,40,senior,male,0,0,0,0,0,-1,0,46185,47570,38984,23566,21652,3612,3000,4022,3034,5000,3700,20775,0
170000,moderate,university,married,39,senior,male,0,0,0,0,0,0,0,143339,125864,112300,110371,113685,98489,20000,6000,5000,5000,3000,2000,1
50000,low,highschool,single,31,midage,male,0,0,0,0,0,0,0,49415,49547,15464,15701,12192,12515,1278,1195,432,443,526,291,1
20000,low,highschool,married,48,senior,male,0,0,0,0,0,0,0,19195,20089,16739,17486,9392,9587,1257,1368,1115,301,310,352,0
100000,moderate,graduateschool,married,52,senior,female,2,2,2,2,2,2,2,40938,43036,45127,44183,47211,46401,3000,3000,0,4000,0,3000,0
50000,low,highschool,married,54,senior,male,1,2,2,0,0,0,1,62847,60885,56828,55419,54054,53143,2100,0,2000,2000,2455,4000,1
20000,low,university,single,26,young,male,3,2,2,2,2,2,2,300,300,300,300,300,300,0,0,0,0,0,0,0
140000,moderate,graduateschool,single,54,senior,female,1,3,2,2,2,2,2,17962,17381,18104,17516,18721,18280,0,1300,0,1500,0,1900,0
500000,high,graduateschool,married,36,midage,male,1,-2,-2,-2,-2,-2,-2,-44,-44,-44,-44,-44,-44,0,0,0,0,0,0,1
260000,high,graduateschool,married,37,midage,male,-2,-2,-2,-2,-2,-2,-2,5275,-200,-200,2515,0,20532,0,0,2715,0,20532,0,1
200000,high,university,single,31,midage,male,0,0,0,0,0,0,0,33781,35879,26043,27497,29082,31647,3000,2000,2000,2000,3000,4000,1
30000,low,university,married,38,midage,male,1,-1,-1,-1,-1,-2,-1,0,2281,3666,2713,0,0,2281,3666,2713,0,0,0,0
240000,high,university,single,30,midage,female,-2,-2,-2,-2,-2,-2,-2,92,92,92,0,92,0,92,92,0,92,0,1883,1
290000,high,university,married,50,senior,male,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,moderate,highschool,single,33,midage,male,1,-1,-1,-1,-2,-2,-1,0,3495,500,0,0,0,3495,765,0,0,0,0,1
270000,high,others,single,42,senior,female,-2,-2,-2,-2,-2,-2,-2,14352,1843,9190,2072,637,238,1859,9190,2072,637,238,0,1
360000,high,graduateschool,married,57,senior,male,1,-2,-1,-1,-1,-2,-1,0,0,860,246,-46,-46,0,860,246,0,0,0,1
70000,moderate,university,single,36,midage,female,0,0,0,0,0,0,0,68028,67864,59165,29314,28844,29443,3340,2044,1773,1181,1215,1297,0
180000,moderate,graduateschool,single,29,young,female,-1,-1,-1,-1,-1,-1,-1,9418,-897,2331,3596,3125,2702,0,5028,6411,3155,2702,10909,1
320000,high,university,single,26,young,female,0,0,0,0,0,0,0,320983,319377,319368,305308,188120,192087,14000,14033,14008,7000,7000,7600,1
80000,moderate,university,married,45,senior,female,0,0,0,0,0,0,0,67142,68052,68690,70042,70626,71700,2420,2511,2512,2510,2590,2711,1
500000,high,highschool,single,29,young,female,-2,-2,-2,-2,-2,-2,-2,5024,798,5921,2381,823,801,802,5950,2392,827,805,30435,0
300000,high,graduateschool,single,27,young,female,1,-2,-2,-1,-1,-2,-1,-2,-2,0,876,0,0,874,876,876,0,0,0,1
180000,moderate,graduateschool,single,30,midage,male,1,-2,-2,-2,-1,-1,-1,-203,-698,-193,-688,817,1157,0,1000,0,2000,1000,2000,0
180000,moderate,graduateschool,single,39,senior,female,-2,-2,-2,-2,-2,-2,-2,11732,6653,-6674,18084,16481,19359,6653,330,36550,16481,21264,16253,1
440000,high,graduateschool,single,52,senior,male,2,0,0,0,0,0,0,424606,418158,410821,403658,412248,456264,15010,14660,14500,15089,51000,27000,0
400000,high,university,married,34,midage,male,0,0,0,0,0,0,0,372724,394443,398634,210628,203102,85374,28000,14547,8078,6500,5000,3012,1
250000,high,university,single,25,young,female,0,0,0,0,0,3,0,25823,26114,27446,28371,4715,4358,1500,1575,1500,1000,0,0,1
200000,high,graduateschool,married,27,young,female,2,2,2,0,0,0,1,191406,201756,197185,146021,147473,147669,15100,3028,5169,5400,5306,5232,0
130000,moderate,university,married,52,senior,male,-1,2,-1,-1,0,0,0,6954,4110,1030,357,357,370,12,1034,727,0,13,1330,1
180000,moderate,graduateschool,single,28,young,female,0,0,0,0,0,0,0,51085,48531,55352,63055,75046,65184,5014,10000,10000,15057,10010,10036,1
140000,moderate,graduateschool,married,57,senior,male,2,2,2,2,2,3,2,108660,105504,113177,113622,116396,115826,0,10970,3805,4747,1932,8337,0
380000,high,university,married,47,senior,male,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,moderate,highschool,single,28,young,male,0,0,0,0,0,0,0,132703,132258,133781,133834,132336,132614,5000,6900,7000,7000,6000,5500,1
90000,moderate,university,single,28,young,male,0,0,0,0,0,0,0,55779,51886,52495,47727,44404,35768,2100,2166,1400,1534,1300,665,1
10000,low,university,single,23,young,male,2,0,0,2,2,2,1,5232,6410,8717,8431,9079,9110,1273,2580,0,942,321,0,0
50000,low,university,married,26,young,male,0,0,0,0,0,0,0,48992,49689,31368,9454,6020,5000,1769,1003,189,120,100,3710,1
190000,moderate,university,married,44,senior,male,0,0,0,0,0,0,0,197494,194913,192896,116537,112086,108660,7200,8000,4100,4000,5000,7000,1
360000,high,university,married,28,young,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
420000,high,university,married,33,midage,female,0,0,0,0,0,0,0,52018,60519,67083,69424,63523,60630,10000,10083,10094,10000,2500,5000,1
50000,low,university,single,45,senior,male,0,0,0,0,2,0,0,20638,19834,19387,22574,20483,20121,1314,1340,5000,0,729,793,1
180000,moderate,graduateschool,married,41,senior,male,1,2,2,2,2,0,2,114952,117567,119314,120882,117450,120398,6000,5100,5000,0,5000,5000,0
70000,moderate,highschool,married,26,young,female,0,0,0,0,0,0,0,71147,72227,71078,50777,50841,50682,3800,3200,1950,2000,1828,2200,1
60000,low,university,single,22,young,male,1,3,2,0,0,0,1,25300,23150,20999,21423,19049,18282,0,0,1000,1000,1000,1000,1
180000,moderate,university,married,47,senior,male,0,0,0,0,0,0,0,179253,95170,97338,99694,65977,67415,3700,3700,4100,2360,2500,2618,1
100000,moderate,graduateschool,single,29,young,female,0,0,0,0,0,0,0,51650,53294,53779,54166,55265,56425,2500,1941,2000,2000,2049,2222,1
420000,high,graduateschool,married,46,senior,male,2,2,2,0,0,0,1,426429,436968,428712,425345,354852,353113,19000,0,16100,13000,14064,111170,0
50000,low,university,single,42,senior,male,-1,0,0,0,0,0,0,47612,97918,49376,19693,19677,19657,2113,1949,685,700,712,674,1
280000,high,university,single,43,senior,female,0,0,0,0,0,0,0,31248,32081,32897,33350,34047,34525,1527,1541,1192,1233,1239,1273,1
20000,low,graduateschool,married,37,midage,female,1,-2,-1,2,2,-2,0,-113,-113,10887,10413,-245,-245,1575,11000,0,0,0,5100,0
200000,high,highschool,single,33,midage,female,-1,-1,-1,0,-1,-1,-1,834,165,6682,16045,4679,280,165,6682,10000,4679,280,0,1
160000,moderate,graduateschool,single,37,midage,male,2,2,2,2,0,0,1,63043,67460,68554,66841,74763,87692,6079,3064,0,10000,15000,0,0
310000,high,graduateschool,married,37,midage,male,0,0,0,0,0,0,0,190704,194111,144855,149146,198027,202293,7787,6000,7000,75593,7000,7000,1
30000,low,university,single,30,midage,female,0,0,2,0,0,0,0,16570,18989,18387,22047,23691,25547,3000,0,4000,2000,2250,1500,1
50000,low,graduateschool,single,26,young,male,0,0,0,0,0,0,0,15329,16575,17496,17907,18375,11400,1500,1500,1000,1000,1600,0,1
280000,high,university,single,49,senior,female,0,0,0,0,0,0,0,278569,277306,225732,229877,219267,225421,11005,12000,12100,12000,10000,10000,1
110000,moderate,university,single,29,young,male,2,2,2,2,0,0,1,55700,58362,56598,51908,48647,47862,5000,2500,0,2000,2000,1854,0
130000,moderate,graduateschool,single,54,senior,male,1,-2,-1,0,0,0,0,0,0,6244,11108,11428,12233,0,6244,5000,500,1000,1000,1
20000,low,university,single,33,midage,male,0,0,0,0,0,0,0,13479,14944,16392,17789,18238,17638,2000,2000,2000,1000,800,700,1
20000,low,highschool,single,24,young,male,-1,2,-1,-1,-1,-1,0,546,48,498,449,1651,1114,0,948,449,1700,1114,0,1
30000,low,graduateschool,single,26,young,male,1,2,2,0,0,0,1,24599,23397,22721,22403,21972,22512,1700,0,1700,900,1000,900,1
50000,low,university,married,28,young,male,0,0,2,0,0,0,0,96393,100459,96051,18051,18767,19462,5800,300,18000,1000,1000,1000,1
200000,high,university,married,42,senior,female,-1,-1,-1,-1,-1,-1,-1,1261,0,2521,6934,2255,3021,0,2521,6935,2255,3021,0,1
200000,high,highschool,married,26,young,female,0,0,0,0,0,0,0,201642,202486,197888,145078,137272,131447,7671,6210,4500,4200,6200,4200,0
20000,low,university,single,39,senior,female,4,3,2,0,0,0,2,11553,11081,11021,11240,11476,11708,0,420,402,417,423,1472,0
370000,high,university,married,34,midage,male,-1,-1,-1,-1,0,-1,-1,13854,3366,2671,13780,20652,10876,3382,2684,13795,10103,11020,10684,1
360000,high,university,married,47,senior,female,-1,-1,-1,-1,0,0,-1,410,3620,7656,56397,43882,21818,3620,7656,56397,0,0,12117,1
400000,high,university,married,30,midage,female,0,0,0,0,0,0,0,30667,31160,23054,8453,10387,9222,5034,2086,2025,5006,543,1711,1
60000,low,university,single,26,young,female,2,2,2,2,2,2,2,55892,56685,55208,59175,60218,55447,2300,0,5000,2511,6,3000,1
130000,moderate,university,married,50,senior,female,2,2,2,2,2,2,2,73621,76104,77795,78584,79736,78405,4300,3500,2700,2970,0,3870,1
90000,moderate,university,others,40,senior,female,1,2,0,0,0,2,1,89762,90395,87428,61778,68248,66997,3000,2773,2402,7660,0,2711,1
10000,low,university,single,31,midage,female,0,0,0,-2,-2,-2,-1,10154,10400,0,0,0,0,1400,0,0,0,0,0,0
80000,moderate,university,single,30,midage,male,0,0,0,0,0,0,0,79949,65416,45991,47229,48468,49490,2500,2000,2000,2000,1826,2000,1
50000,low,graduateschool,single,23,young,male,0,0,0,0,0,0,0,20655,21718,22316,22762,20231,19445,1701,1299,745,711,1000,685,1
110000,moderate,university,married,33,midage,female,2,2,2,2,2,0,2,110327,112130,108533,112475,108976,108385,5332,0,7800,0,4428,3863,0
30000,low,highschool,single,52,senior,male,0,0,0,2,2,0,1,25686,27449,30286,29993,58134,28910,2500,3600,1390,0,1000,1500,1
50000,low,university,single,32,midage,male,0,0,0,0,0,0,0,49292,48536,41045,41532,18646,19183,2661,3030,2124,646,828,1097,1
230000,high,graduateschool,single,39,senior,male,-1,-1,-1,-1,2,-1,0,260,834,-150,517,53,603,1000,0,667,0,700,10200,1
450000,high,university,single,29,young,male,1,2,0,0,0,-1,0,16524,12624,11239,10569,3868,5000,676,1204,264,19,5000,0,1
500000,high,university,single,43,senior,female,-1,0,0,0,0,0,0,43346,43976,39032,29092,22725,11590,4006,2383,1126,782,596,1572,1
150000,moderate,graduateschool,married,47,senior,male,-1,-1,-1,-1,-1,-1,-1,4003,2877,3190,389,389,389,2891,3205,390,390,390,376,1
190000,moderate,graduateschool,married,30,midage,female,0,0,2,0,0,0,0,176699,188703,184403,90887,90097,90295,15000,3000,4100,3200,3264,3248,0
200000,high,university,married,38,midage,female,-1,-1,-1,-1,-1,0,-1,788,165,1520,413,150,150,165,1520,413,300,0,1638,1
160000,moderate,highschool,single,26,young,female,0,0,0,0,-2,-2,-1,2454,3488,4443,0,0,0,1083,1038,0,0,0,97502,1
50000,low,graduateschool,single,29,young,male,-1,-1,-1,-1,-1,-1,-1,2159,1956,5592,10676,671,9826,1961,5608,11906,673,9855,7627,0
200000,high,graduateschool,married,39,senior,female,0,0,0,0,0,0,0,193162,191772,174199,173102,152178,129082,7294,5443,6000,5500,5000,5000,1
150000,moderate,highschool,single,40,senior,female,0,-1,-1,0,-1,0,0,95943,1473,1863,390,772,382,32153,1863,0,772,0,398,0
160000,moderate,graduateschool,married,43,senior,male,-1,-1,-1,-1,-1,2,0,238,0,237,-300,300,150,0,237,0,600,0,234,1
170000,moderate,graduateschool,single,25,young,female,-1,-1,-1,-1,-1,-1,-1,12218,5500,100,1608,1800,897,5507,100,1608,1800,897,1443,0
50000,low,highschool,married,35,midage,female,2,2,4,3,2,0,2,48115,53019,51924,50794,49376,50185,6000,0,1,1,1915,2000,0
110000,moderate,university,married,38,midage,female,2,2,0,0,0,2,1,41619,40650,41744,42783,47476,45355,0,1750,1750,5400,700,1000,0
260000,high,highschool,single,31,midage,male,0,0,0,0,0,0,0,257920,256117,232981,202190,202800,202490,10036,8185,6715,7033,6728,6882,1
200000,high,university,married,52,senior,male,0,0,0,-2,-2,-2,-1,150603,153900,0,0,0,0,7000,0,0,0,0,0,1
240000,high,graduateschool,single,41,senior,male,-2,-2,-2,-2,-2,-2,-2,-317,63435,697,-3,635,1269,63752,700,0,638,1275,421,1
300000,high,university,married,29,young,male,0,0,0,0,0,-2,0,8857,8102,12214,27299,0,0,3000,5000,21312,0,0,0,1
150000,moderate,highschool,single,41,senior,male,0,0,0,0,0,0,0,64425,57073,32516,21018,21320,143489,1745,1269,0,1545,135000,5000,1
80000,moderate,university,married,28,young,male,2,2,2,2,2,0,2,65499,63882,67741,69355,65139,60345,0,5000,3200,7,2309,3862,1
50000,low,university,married,49,senior,female,-1,-1,0,0,-1,-1,-1,3126,25362,23683,22833,1352,20791,25368,1237,457,1354,20794,540,1
240000,high,graduateschool,married,35,midage,male,1,-1,-1,0,0,0,0,0,11901,5736,1000,650,7574,11901,5758,0,150,7424,0,1
100000,moderate,university,single,26,young,female,0,0,0,0,2,0,0,6631,7643,8975,11032,10561,10779,1130,1462,2519,0,537,538,1
240000,high,highschool,single,36,midage,male,0,0,0,0,0,0,0,135053,141213,116710,93057,55419,59336,10000,10000,10000,5000,5000,5000,1
350000,high,graduateschool,married,37,midage,male,-2,-2,-2,-2,-2,-2,-2,916,1123,604,4523,617,1902,1133,607,4545,620,1911,4690,1
150000,moderate,graduateschool,single,26,young,female,-1,-1,-1,-1,-1,-1,-1,1551,2961,4175,1707,4492,6149,2990,4175,1707,4492,6149,34672,0
10000,low,university,single,46,senior,male,0,0,0,0,0,0,0,8866,9844,9319,18202,9287,0,1143,1218,1000,372,0,0,1
180000,moderate,highschool,married,43,senior,male,2,2,2,2,0,0,1,176911,172605,182641,135892,135411,126808,0,15000,0,4500,5000,5000,1
140000,moderate,graduateschool,married,38,midage,male,-1,-1,0,-1,-1,-1,-1,1110,24629,22984,4456,3351,9038,24633,10066,4457,3353,9038,0,1
240000,high,university,married,42,senior,female,0,0,0,2,0,0,0,21943,36519,55515,49049,57178,42009,15000,20000,3330,30000,10000,10000,1
240000,high,university,married,38,midage,female,1,2,0,0,2,2,1,47320,46392,51652,54969,42373,48952,0,6000,4059,14,10022,0,1
360000,high,university,married,46,senior,female,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
380000,high,university,single,34,midage,male,-1,2,-1,-1,0,-1,0,4384,3852,2300,632,316,316,0,2300,632,0,316,316,1
360000,high,university,single,51,senior,female,1,-1,-1,-1,-1,-1,-1,-28,15500,2145,9944,4540,8024,15528,2145,9944,4540,8024,4421,1
20000,low,university,married,26,young,male,3,2,2,3,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,0
120000,moderate,graduateschool,married,47,senior,female,-1,-1,3,2,0,0,0,632,948,948,632,632,316,948,0,0,316,0,466,0
190000,moderate,university,single,27,young,female,2,2,2,0,0,0,1,4686,5459,6214,7104,8973,10809,1000,1000,1000,2000,2000,2000,0
70000,moderate,university,married,37,midage,female,0,0,0,0,2,0,0,66447,66759,68200,72972,71248,50610,2391,2518,5950,0,1782,1985,0
240000,high,graduateschool,single,27,young,male,0,0,0,0,-1,2,0,2961,4748,7013,7722,732,291,2000,2873,1000,882,0,0,1
160000,moderate,unknown,married,28,young,male,0,0,0,0,0,0,0,154412,157364,157834,159877,155545,147330,7028,5823,4764,4251,4348,5000,1
500000,high,graduateschool,married,32,midage,male,0,0,0,0,0,0,0,305575,231984,228765,185694,179853,178763,9824,10910,7239,5576,6717,6128,1
50000,low,university,single,34,midage,male,0,0,0,0,-2,-2,-1,50713,49402,44415,0,0,0,3000,1000,0,0,0,0,1
20000,low,graduateschool,single,23,young,male,0,0,0,0,0,0,0,10242,18778,19065,18025,17414,17068,10000,1300,1300,609,700,1809,1
50000,low,university,single,41,senior,male,0,0,0,0,0,0,0,40710,42736,43751,44619,45900,46845,3000,1729,1597,2000,1709,1665,1
180000,moderate,university,married,57,senior,male,0,0,0,0,0,0,0,182329,177183,177694,127051,128562,129128,9000,7000,5000,5000,10000,5000,1
130000,moderate,highschool,married,56,senior,male,1,2,2,2,2,3,2,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,0
120000,moderate,university,single,68,senior,male,2,2,0,0,0,0,1,125406,123819,122209,122047,122019,130079,4400,4436,4370,4440,12600,4500,0
240000,high,graduateschool,single,38,midage,female,-1,-1,-1,-1,-1,-1,-1,6916,2098,9927,3633,3603,926,2106,9951,3633,3603,926,7199,0
90000,moderate,university,single,26,young,female,0,0,0,0,0,0,0,11181,11237,9442,5318,11928,15558,3194,8823,0,7000,6660,10000,1
20000,low,highschool,single,35,midage,male,-2,-2,-2,-2,-1,-1,-2,0,0,0,0,13007,13912,0,0,0,13007,1122,0,1
150000,moderate,university,married,37,midage,male,0,0,0,0,0,0,0,27707,28434,29356,30777,32193,32589,1477,1489,2000,2000,1169,1194,0
400000,high,university,single,37,midage,male,1,1,1,2,0,0,1,13611,15066,15882,12599,18599,12284,3019,5014,3,7040,2006,2005,1
20000,low,highschool,single,39,senior,female,0,0,0,2,0,0,0,15969,16685,19008,18710,20235,19483,1285,2608,310,1835,707,873,0
120000,moderate,university,married,31,midage,female,0,0,0,0,2,2,1,46736,75853,79570,106523,108614,107519,30000,5000,30000,3900,4000,3800,0
300000,high,university,single,42,senior,male,1,-1,-1,2,2,-2,0,0,159,803,486,-712,-1037,159,803,8,387,0,0,1
